범주	file::함수	행수	도달	리뷰 태그
B	src/services/discord/tui_prompt_relay/session_rotation_settle.rs::settle_one_claude_session_rotation	2	예	M17(fn)
B	src/services/discord/tui_prompt_relay/session_rotation_settle.rs::submit_rotation_settle	3	예	M17,M17(fn)
B	src/services/discord/tui_prompt_relay/synthetic_orphan_reclaim.rs::pending_start_reclaim_orphan_fn	1	예	-
B	src/services/discord/tui_prompt_relay/synthetic_orphan_reclaim.rs::reclaim_orphan_inflight_owner	2	예	-
B	src/services/discord/tui_prompt_relay/synthetic_start.rs::claim_tui_direct_synthetic_turn_prepared	3	예	-
B	src/services/discord/tui_prompt_relay/synthetic_start.rs::defer_synthetic_turn_start	1	예	-
B	src/services/discord/tui_prompt_relay/synthetic_start.rs::finish_tui_direct_synthetic_turn_if_current	2	예	-
B	src/services/discord/tui_prompt_relay/synthetic_start.rs::pending_start_abort_cleanup_fn	1	예	-
B	src/services/discord/tui_prompt_relay/synthetic_start.rs::pending_start_claim_fn	1	예	-
B	src/services/discord/tui_prompt_relay/synthetic_start.rs::restore_pending_starts	1	예	-
B	src/services/discord/tui_prompt_relay/synthetic_start.rs::synthetic_start_prior_turn_view	1	예	-
B	src/services/discord/tui_prompt_relay/synthetic_start.rs::tui_direct_synthetic_inflight_active_for_prompt	1	예	-
B	src/services/discord/tui_prompt_relay/synthetic_start.rs::wait_for_tui_direct_synthetic_non_bridge_claim	1	예	-
B	src/services/discord/tui_prompt_relay/synthetic_start/bridge_handoff.rs::capture	2	예	-
B	src/services/discord/tui_prompt_relay/synthetic_start/stale_reclaim.rs::release_reclaimable_stale_synthetic_mailbox_owner_if_current	1	예	-
B	src/services/discord/tui_prompt_relay/synthetic_start/stale_reclaim.rs::release_stale_ownerless_tui_direct_mailbox_if_current	1	예	-
B	src/services/discord/tui_prompt_relay/synthetic_start_wiring.rs::wire_tui_direct_synthetic_turn_start	2	예	-
B	src/services/discord/turn_bridge/bridge_entry_persist.rs::establish_bridge_entry_authority	2	예	-
B	src/services/discord/turn_bridge/bridge_entry_persist.rs::persist_bridge_entry_inflight_state	2	예	-
B	src/services/discord/turn_bridge/bridge_entry_persist.rs::spawn_turn_bridge	1	예	-
B	src/services/discord/turn_bridge/completion_postlude.rs::run_completion_postlude	5	예	R32,R32(fn)
B	src/services/discord/turn_bridge/current_message_anchor.rs::ensure_bridge_current_message_anchor	1	예	M6(fn)
B	src/services/discord/turn_bridge/guards.rs::drop	1	예	-
B	src/services/discord/turn_bridge/mod.rs::spawn_turn_bridge_with_pin	4	예	-
B	src/services/discord/turn_bridge/post_loop_finalize.rs::run_post_loop_finalize	4	예	-
B	src/services/discord/turn_bridge/retry_state.rs::persist_delivery_rewind	2	예	-
B	src/services/discord/turn_bridge/retry_state.rs::persist_reclaim_delivery_rewind	1	예	-
B	src/services/discord/turn_bridge/retry_state.rs::persist_terminal_error_delivery_rewind	1	예	-
B	src/services/discord/turn_bridge/retry_state.rs::refresh_delivery_rewind_state	1	예	-
B	src/services/discord/turn_bridge/retry_state.rs::reset_session_for_auto_retry	1	예	-
B	src/services/discord/turn_bridge/retry_state.rs::rewind_and_persist_delivery_on_reclaim	2	예	-
B	src/services/discord/turn_bridge/retry_state.rs::sync_terminal_error_delivery_state_for_bridge_owner	2	예	M4(fn)
B	src/services/discord/turn_bridge/runtime_handoff_loop.rs::handle_runtime_handoff_loop_message	10	예	-
B	src/services/discord/turn_bridge/runtime_handoff_loop/claude_e.rs::stamp_process_evidence	1	예	-
B	src/services/discord/turn_bridge/runtime_handoff_loop/guarded_save.rs::guarded_runtime_atomic_stamp	1	예	-
B	src/services/discord/turn_bridge/runtime_handoff_loop/guarded_save.rs::guarded_runtime_handoff_save	1	예	-
B	src/services/discord/turn_bridge/runtime_handoff_loop/watcher_handoff.rs::handle_watcher_runtime_handoff	4	예	-
B	src/services/discord/turn_bridge/single_message_footer.rs::complete_bridge_terminal_footer_or_status_panel_with_sniffer	1	예	-
B	src/services/discord/turn_bridge/single_message_footer.rs::maybe_create_bridge_separate_status_panel_response	1	예	M6(fn)
B	src/services/discord/turn_bridge/status_panel.rs::complete_status_panel_v2	1	예	-
B	src/services/discord/turn_bridge/status_panel.rs::complete_status_panel_v2_on_surface	1	예	-
B	src/services/discord/turn_bridge/status_panel.rs::complete_status_panel_v2_with_http	1	예	-
B	src/services/discord/turn_bridge/status_panel/fallback.rs::persist_status_panel_completion_fallback_message_id	1	예	-
B	src/services/discord/turn_bridge/stream_loop.rs::run_stream_loop	9	예	-
B	src/services/discord/turn_bridge/stream_loop/content_arms.rs::handle_stream_content_message	2	예	-
B	src/services/discord/turn_bridge/stream_loop/exit_reconcile.rs::settle_and_reconcile_exit_candidate	1	예	-
B	src/services/discord/turn_bridge/stream_loop/tool_arms.rs::handle_stream_tool_message	2	예	-
B	src/services/discord/turn_bridge/stream_loop/tool_arms/authority.rs::fence_restart_visible_mutation	1	예	-
B	src/services/discord/turn_bridge/stream_loop/tool_arms/authority.rs::fence_terminal_tool_result_transition	1	예	-
B	src/services/discord/turn_bridge/stream_loop/types.rs::<module>	1	예	-
B	src/services/discord/turn_bridge/stream_loop/types.rs::persist_pinned_terminal_anchor	1	예	-
B	src/services/discord/turn_bridge/stream_tick.rs::run_bridge_stream_tick	6	예	M2,M2(fn)
B	src/services/discord/turn_bridge/stream_tick/guarded_persist.rs::fence_stream_tick_visible_mutation_with_candidate_cleanup	1	예	-
B	src/services/discord/turn_bridge/stream_tick/guarded_persist.rs::persist_stream_tick_heartbeat	1	예	-
B	src/services/discord/turn_bridge/stream_tick/guarded_persist.rs::persist_stream_tick_state	1	예	-
B	src/services/discord/turn_bridge/stream_tick/guarded_persist.rs::persist_stream_tick_state_with_authority_mode	2	예	-
B	src/services/discord/turn_bridge/stream_tick/guarded_persist.rs::persist_stream_tick_state_with_candidate_cleanup	1	예	-
B	src/services/discord/turn_bridge/stream_tick/guarded_persist.rs::persist_stream_tick_state_with_candidate_cleanup_mode	2	예	-
B	src/services/discord/turn_bridge/stream_tick/guarded_persist.rs::persist_stream_tick_visible_mutation_fence	1	예	-
B	src/services/discord/turn_bridge/stream_tick/guarded_persist.rs::settle_pending_current_message_candidate_on_loop_exit	1	예	-
B	src/services/discord/turn_bridge/terminal_controller_cutover.rs::apply_bridge_short_replace_controller	1	예	-
B	src/services/discord/turn_bridge/terminal_outcome_delivery.rs::run_terminal_outcome_delivery	4	예	M5(fn)
B	src/services/discord/turn_bridge/terminal_outcome_delivery/busy_followup_retry.rs::handle_empty_response_and_busy_requeue	1	예	-
B	src/services/discord/turn_bridge/terminal_outcome_delivery/cancel_prompt_replace.rs::handle_cancel_prompt_replace	4	예	M5(fn)
B	src/services/discord/turn_bridge/terminal_outcome_delivery/delivery_epilogue.rs::handle_delivery_epilogue	1	예	M3(fn)
B	src/services/discord/turn_bridge/terminal_outcome_delivery/empty_response_recovery/handler.rs::handle_empty_response_recovery	3	예	-
B	src/services/discord/turn_bridge/terminal_outcome_delivery/recovery_retry.rs::handle_recovery_retry	1	예	M6(fn)
B	src/services/discord/turn_bridge/two_message_panel.rs::create_bridge_two_message_status_panel_below_answer	2	예	-
B	src/services/discord/turn_bridge/two_message_panel.rs::reanchor_bridge_two_message_status_panel_below_answer	1	예	-
B	src/services/discord/turn_end_wip_warning.rs::load_matching_inflight_state	1	불명	-
B	src/services/discord/turn_finalizer.rs::actor_loop	1	예	-
B	src/services/discord/turn_finalizer.rs::submit_terminal_with_claim_snapshot	1	예	-
B	src/services/discord/turn_finalizer/cleanup.rs::already_finalized_active_state	2	예	-
B	src/services/discord/turn_finalizer/cleanup.rs::enqueue_terminal_status_panel_reconcile	1	예	-
B	src/services/discord/turn_finalizer/cleanup.rs::ensure_synthetic_claim_marker_before_clear	1	예	-
B	src/services/discord/turn_finalizer/cleanup.rs::relay_owner_kind_for_finalize	1	예	-
B	src/services/discord/turn_finalizer/cleanup.rs::relay_ownership_only_for_finalize	1	예	-
B	src/services/discord/turn_finalizer/episode.rs::claim_normal_episode	2	예	-
B	src/services/discord/turn_finalizer/episode.rs::submit_terminal_evidence	2	예	-
B	src/services/discord/turn_finalizer/episode.rs::submit_terminal_with_episode_nonce	1	예	-
B	src/services/discord/turn_finalizer/finalize.rs::do_finalize	1	예	-
B	src/services/discord/turn_finalizer/finalize.rs::do_finalize_with_release	7	예	M18,M18(fn),R32,R32(fn)
B	src/services/discord/turn_finalizer/finalize_context.rs::gate_backstop	1	예	-
B	src/services/discord/turn_finalizer/finalize_context.rs::stale_busy_mailbox	1	예	-
B	src/services/discord/turn_finalizer/reconcile.rs::reconcile	2	예	-
B	src/services/discord/turn_finalizer/reconcile.rs::run_backstop_finalize	2	예	-
B	src/services/discord/turn_finalizer/terminal_handler.rs::handle_terminal	1	예	-
B	src/services/discord/turn_finalizer/watcher_backstop.rs::watcher_backstop_turn_is_terminal	1	예	-
B	src/services/discord/turn_lease.rs::claim	2	예	-
B	src/services/discord/turn_lease.rs::clear_late_projection	1	예	-
B	src/services/discord/watchers/codex_tui_restore.rs::rollout_fallback_for_session	1	예	-
B	src/services/discord/watchers/dispatched_origin_ghost.rs::consume_dispatched_origin_ghost_if_current	1	예	-
B	src/services/discord/zombie_foreground_release.rs::inflight_episode_lookup_for_tmux_name	1	불명	-
B	src/services/session_resume.rs::dispatch_resume_previous	1	불명	-
B	src/services/session_resume.rs::perform_resume_rebind	1	불명	-
B	src/services/turn_lifecycle.rs::clear_inflight_by_channel	1	예	-
B	src/services/turn_lifecycle.rs::clear_inflight_by_tmux_name	1	예	M18
B	src/services/turn_lifecycle.rs::force_kill_turn_with_cancel_event	1	예	-
B	src/services/turn_lifecycle.rs::stop_turn_preserving_queue_with_cancel_event	1	예	-
B	src/services/turn_lifecycle.rs::stop_turn_with_policy	3	예	R31(fn),R32,R32(fn)
C	src/server/mod.rs::policy_tick_loop	1	불명	-
C	src/server/routes/routines/handlers.rs::control_routine_session	1	불명	-
C	src/server/worker_registry/registry.rs::start_worker	1	불명	-
C	src/services/auto_queue/activate_command.rs::activate_with_deps_pg	1	불명	-
C	src/services/auto_queue/activate_route.rs::activate	1	불명	-
C	src/services/auto_queue/cancel_run.rs::cancel_and_release_runs_with_pg	1	불명	-
C	src/services/auto_queue/cancel_run.rs::cancel_selected_runs_with_pg	1	불명	-
C	src/services/auto_queue/cancel_run.rs::end_run_with_pg	1	불명	-
C	src/services/auto_queue/cancel_run.rs::terminalize_selected_runs_with_pg	1	불명	-
C	src/services/auto_queue/cleanup_tasks.rs::drain_run_cleanup_task_by_id_pg	1	불명	-
C	src/services/auto_queue/cleanup_tasks.rs::drain_run_cleanup_task_pg	1	불명	-
C	src/services/auto_queue/cleanup_tasks.rs::replay_pending_run_cleanup_tasks_pg	1	불명	-
C	src/services/auto_queue/command.rs::force_pause_with_pg	1	불명	-
C	src/services/auto_queue/fsm.rs::activate_with_bridge_pg	1	불명	-
C	src/services/auto_queue/runtime.rs::clear_slot_threads_for_slot_pg	1	불명	-
C	src/services/claude.rs::execute_command_streaming	5	예	-
C	src/services/claude.rs::execute_streaming_local_tmux	7	예	R11(fn)
C	src/services/claude.rs::execute_streaming_local_tui_tmux	2	예	R31,R31(fn)
C	src/services/claude.rs::run_claude_tui_fresh_turn_and_finalize	2	예	-
C	src/services/claude/process_session_launch.rs::execute_streaming_local_process	2	예	-
C	src/services/codex.rs::execute_command_streaming	3	불명	-
C	src/services/codex.rs::execute_streaming_local_tmux	7	불명	-
C	src/services/codex.rs::execute_streaming_local_tui_tmux	4	불명	-
C	src/services/codex/process_session_launch.rs::execute_streaming_local_process_codex	2	불명	-
C	src/services/discord/commands/control.rs::clear_channel_session_state	1	아니오	-
C	src/services/discord/commands/control.rs::clear_channel_session_state_with_session_key	1	아니오	-
C	src/services/discord/commands/control.rs::cmd_clear	1	아니오	-
C	src/services/discord/commands/control.rs::recreate_tmux_session	1	아니오	R31
C	src/services/discord/commands/control.rs::reset_channel_provider_state	2	아니오	-
C	src/services/discord/commands/control.rs::reset_managed_process_session	1	아니오	R31
C	src/services/discord/commands/control.rs::reset_provider_session_if_pending	1	아니오	-
C	src/services/discord/commands/restart.rs::cmd_restart	1	아니오	-
C	src/services/discord/commands/restart.rs::run_restart	1	아니오	-
C	src/services/discord/commands/text_commands.rs::handle_text_command	1	아니오	-
C	src/services/discord/commands/text_commands.rs::handle_text_command_with_uploads	1	아니오	-
C	src/services/discord/health/recovery.rs::clear_provider_channel_runtime	1	예	-
C	src/services/discord/idle_recap_interaction.rs::handle_idle_recap_clear_interaction	1	불명	-
C	src/services/discord/idle_recap_interaction.rs::handle_idle_recap_interaction	1	불명	-
C	src/services/discord/router/intake_gate.rs::handle_event	1	불명	-
C	src/services/discord/router/message_handler.rs::finish_admitted_local	1	불명	-
C	src/services/discord/router/message_handler/control.rs::handle_text_command	1	불명	-
C	src/services/discord/router/message_handler/goal_lifecycle.rs::consume_codex_goal_lifecycle_command	1	불명	-
C	src/services/discord/router/message_handler/headless_turn.rs::start_reserved_headless_turn_with_owner	4	불명	-
C	src/services/discord/router/message_handler/headless_turn/entrypoints.rs::start_reserved_headless_turn	1	불명	-
C	src/services/discord/router/message_handler/headless_turn/entrypoints.rs::start_voice_headless_turn	1	불명	-
C	src/services/discord/router/message_handler/intake_turn.rs::handle_text_message	4	불명	-
C	src/services/discord/router/message_handler/intake_turn/worker_entry.rs::execute_intake_turn_core	1	불명	-
C	src/services/discord/router/message_handler/pre_admission_control.rs::resolve	1	불명	-
C	src/services/discord/router/message_handler/provider_isolation.rs::reconcile_managed_tmux_runtime_kind_for_config	1	불명	R31
C	src/services/discord/runtime_bootstrap/framework_setup.rs::run_bot_framework_setup	2	예	-
C	src/services/discord/runtime_bootstrap/recovery_flush.rs::run_bot_spawn_recovery_and_flush_restart_reports	2	예	-
C	src/services/discord/runtime_bootstrap/spawns.rs::run_bot_spawn_dead_tmux_reaper	1	예	-
C	src/services/discord/tmux_reaper.rs::cleanup_orphan_tmux_sessions	1	예	R31
C	src/services/discord/tmux_reaper.rs::reap_dead_tmux_sessions	1	예	-
C	src/services/discord/tmux_reaper.rs::reap_fresh_routine_orphan	1	예	R31
C	src/services/discord/tmux_session_files.rs::preserve_mtime_after_write	1	예	-
C	src/services/discord/tmux_session_files.rs::preserve_session_generation_mtime_after_write	1	예	-
C	src/services/discord/tmux_session_files.rs::stamp_session_generation_marker	1	예	-
C	src/services/discord/tmux_session_files.rs::stamp_session_generation_marker_under_source_authority	2	예	R31(fn)
C	src/services/discord/tmux_session_files.rs::stamp_spawn_markers	1	예	-
C	src/services/discord/tmux_session_files.rs::sweep_orphan_session_files	1	예	R31
C	src/services/discord/tmux_session_files.rs::write_spawn_nonce	3	예	R31,R31(fn)
C	src/services/discord/tmux_watcher/jsonl_rotation.rs::rotate_owned_jsonl	1	예	-
C	src/services/discord/tmux_watcher/jsonl_rotation.rs::rotate_watcher_jsonl_if_due	1	예	-
C	src/services/qwen.rs::execute_command_streaming	2	불명	-
C	src/services/qwen/session_lifecycle.rs::execute_streaming_local_process	2	불명	-
C	src/services/qwen/session_lifecycle.rs::execute_streaming_local_tmux	7	불명	-
C	src/services/qwen_tmux_wrapper.rs::rewind_output_to_checkpoint	1	불명	-
C	src/services/qwen_tmux_wrapper.rs::run_turn	1	불명	-
C	src/services/routines/session_control.rs::control_persistent_session	1	불명	-
C	src/services/tmux_common.rs::cleanup_session_temp_files	1	예	R11
C	src/services/tmux_common.rs::cleanup_session_temp_files_under_source_authority	4	예	R11
C	src/services/tmux_common.rs::truncate_jsonl_head_safe	2	예	R31(fn)
C	src/services/turn_lifecycle.rs::force_kill_turn_with_cancel_event	1	예	-
C	src/services/turn_lifecycle.rs::stop_turn_preserving_queue_with_cancel_event	1	예	-
C	src/services/turn_lifecycle.rs::stop_turn_with_policy	1	예	R31,R32(fn)
D	src/db/postgres.rs::acquire_startup_advisory_lock	1	불명	-
D	src/server/mod.rs::try_acquire_pg_singleton_lock	1	불명	-
D	src/services/agent_recovery/admission.rs::allows	1	불명	-
D	src/services/agent_recovery/checkpoint.rs::commit_recovery_transition	1	불명	-
D	src/services/agent_recovery/durable.rs::lease_for_provider	1	불명	-
D	src/services/agent_recovery/durable/operations.rs::pending_operation	1	불명	-
D	src/services/agent_recovery/durable/provider_errors.rs::apply_provider_error	1	불명	-
D	src/services/auto_queue.rs::assemble_status_response	1	불명	-
D	src/services/auto_queue.rs::build_entry_view_pg	1	불명	-
D	src/services/auto_queue.rs::from	1	불명	-
D	src/services/auto_queue.rs::run_view_with_pg	1	불명	-
D	src/services/auto_queue/activate_route.rs::activate	1	불명	-
D	src/services/auto_queue/view_admin_routes.rs::restore_run_with_pg	1	불명	-
D	src/services/claude.rs::classify_followup_result	1	예	-
D	src/services/claude.rs::emit_claude_tui_watcher_handoff	2	예	R11(fn)
D	src/services/claude.rs::emit_fresh_session_watcher_handoff	1	예	-
D	src/services/claude.rs::execute_command_streaming	5	예	-
D	src/services/claude.rs::execute_streaming_local_tmux	2	예	R11(fn)
D	src/services/claude.rs::run_claude_tui_fresh_turn_and_finalize	1	예	-
D	src/services/claude.rs::send_followup_to_process	2	예	-
D	src/services/claude.rs::send_followup_to_tmux	2	예	-
D	src/services/claude/process_session_launch.rs::execute_streaming_local_process	2	예	-
D	src/services/claude_e/process.rs::execute_streaming	1	예	-
D	src/services/claude_tui/hook_server.rs::receive_hook	1	예	-
D	src/services/claude_tui/hosting/warm_followup.rs::run_claude_tui_warm_followup_submit_and_stream	2	예	-
D	src/services/cluster/node_registry.rs::bootstrap	1	불명	-
D	src/services/cluster/node_registry.rs::spawn_heartbeat_loop	1	불명	-
D	src/services/cluster/stream_relay.rs::push_drop_oldest	1	불명	-
D	src/services/cluster/stream_relay.rs::try_send_frame_with_sequence	1	불명	-
D	src/services/cluster/stream_relay.rs::try_send_request	1	불명	-
D	src/services/cluster/stream_relay/frame_admission.rs::try_send_frame_inner	2	불명	-
D	src/services/cluster/stream_relay/identity.rs::from_frame	1	불명	-
D	src/services/codex.rs::codex_tui_idle_relay_binding	1	불명	-
D	src/services/codex.rs::emit_codex_tui_post_tail_handoff	1	불명	-
D	src/services/codex.rs::execute_command_streaming	2	불명	-
D	src/services/codex.rs::execute_streaming_local_tmux	2	불명	-
D	src/services/codex.rs::execute_streaming_local_tui_tmux	2	불명	-
D	src/services/codex.rs::register_codex_tui_idle_relay_binding	1	불명	-
D	src/services/codex/followup_reader.rs::send_followup_to_tmux	3	불명	-
D	src/services/codex/process_session_launch.rs::execute_streaming_local_process_codex	2	불명	-
D	src/services/codex_tui/rollout_tail.rs::tail_idle_rollout_for_tmux	1	불명	-
D	src/services/codex_tui/rollout_tail.rs::tail_latest_rollout_for_cwd_with_handoff_options	1	불명	-
D	src/services/codex_tui/rollout_tail.rs::tail_resumed_rollout_for_session_with_handoff_options	1	불명	-
D	src/services/codex_tui/rollout_tail.rs::tail_rollout_file_from_offset_with_pane_busy_probe	1	불명	-
D	src/services/codex_tui/rollout_tail.rs::tail_rollout_file_until_assistant_response	1	불명	-
D	src/services/codex_tui/rollout_tail.rs::tail_rollout_file_until_assistant_response_with_pane_busy_probe	1	불명	-
D	src/services/codex_tui/rollout_tail.rs::tail_warm_followup_rollout_for_tmux	1	불명	-
D	src/services/codex_tui/session.rs::advance_codex_tui_runtime_binding_and_marker_offset	1	불명	-
D	src/services/codex_tui/warm_followup.rs::try_codex_tui_warm_followup	1	불명	-
D	src/services/discord/compact_turn_authority.rs::capture	1	불명	-
D	src/services/discord/delivery_lease_cell.rs::spawn	1	예	-
D	src/services/discord/delivery_lease_key.rs::new_for_site	1	불명	-
D	src/services/discord/delivery_lease_key.rs::new_for_site_with_fallback_offset	4	불명	-
D	src/services/discord/destructive_cancel_gate.rs::from_pinned_state	3	불명	-
D	src/services/discord/destructive_cancel_gate.rs::from_state	2	불명	-
D	src/services/discord/health/recovery.rs::capture_idle_tmux_stale_turn_inflight_pin	1	예	-
D	src/services/discord/health/recovery.rs::revalidate_and_clear_explicit_background_inflight	1	예	-
D	src/services/discord/health/recovery.rs::run_stall_watchdog_pass	2	예	-
D	src/services/discord/health/relay_auto_heal.rs::commit_redrive_success	2	예	-
D	src/services/discord/health/relay_auto_heal.rs::nudge_existing_watcher_for_backlog	2	예	-
D	src/services/discord/health/relay_auto_heal.rs::nudge_watcher_handle_for_backlog	1	예	M9
D	src/services/discord/health/relay_auto_heal.rs::redrive_attempt_decision	1	예	-
D	src/services/discord/health/relay_auto_heal.rs::redrive_episode	1	예	-
D	src/services/discord/health/relay_auto_heal.rs::redrive_placeholder_shield_context	1	예	-
D	src/services/discord/health/relay_auto_heal.rs::redrive_undelivered_backlog_at	6	예	-
D	src/services/discord/health/relay_auto_heal.rs::self_reattach_identity	1	예	-
D	src/services/discord/health/relay_auto_heal.rs::trace_redrive_cap_if_needed	1	예	-
D	src/services/discord/health/session_enrichment.rs::load	1	예	-
D	src/services/discord/health/snapshot.rs::build_health_snapshot	1	예	-
D	src/services/discord/health/snapshot.rs::build_health_snapshot_with_options	2	예	-
D	src/services/discord/health/snapshot.rs::build_public_health_snapshot	1	예	-
D	src/services/discord/health/snapshot.rs::snapshot_watcher_state_filtered	1	예	-
D	src/services/discord/health/snapshot.rs::snapshot_watcher_state_for_provider	1	예	-
D	src/services/discord/health/snapshot.rs::snapshot_watcher_state_for_shared	1	예	-
D	src/services/discord/health/snapshot.rs::watcher_state_snapshot_for_shared	4	예	-
D	src/services/discord/health/stall_liveness.rs::log_stall_watchdog_liveness_deferred	1	예	-
D	src/services/discord/health/stall_liveness.rs::log_stall_watchdog_page_judgment	1	예	-
D	src/services/discord/health/stall_liveness/redrive_grace.rs::load_canonical_episode	1	예	-
D	src/services/discord/health/unpaired_active_token.rs::build_relay_health_snapshot	1	예	-
D	src/services/discord/health/watcher_respawn.rs::retry_pending_watcher_respawn	1	예	-
D	src/services/discord/inflight/clear_store/mod.rs::clear_inflight_state_for_snapshot	2	예	-
D	src/services/discord/inflight/clear_store/mod.rs::clear_inflight_state_if_matches_identity_after_delivery	1	예	-
D	src/services/discord/inflight/clear_store/mod.rs::refresh_inflight_last_offset_if_matches_identity	1	예	-
D	src/services/discord/inflight/clear_store/mod.rs::refresh_inflight_last_offset_if_matches_identity_in_root	1	예	-
D	src/services/discord/inflight/clear_store/reconcile_gate.rs::clear_inflight_state_for_reconcile_in_root	1	예	-
D	src/services/discord/inflight/clear_store/reconcile_gate.rs::clear_rebind_origin_for_reconcile_in_root	1	예	-
D	src/services/discord/inflight/episode_guard.rs::adopt_and_lock_inflight_episode	1	예	-
D	src/services/discord/inflight/episode_guard.rs::from_state	1	예	-
D	src/services/discord/inflight/episode_guard.rs::matches_state	1	예	-
D	src/services/discord/inflight/model.rs::new	4	예	-
D	src/services/discord/inflight/model.rs::set_watcher_owner_channel_id	1	예	-
D	src/services/discord/inflight/model/identity.rs::from_state	1	예	-
D	src/services/discord/inflight/orphan_relay_reclaim.rs::reclaim_watcherless_session_bound_relay_owner	1	예	-
D	src/services/discord/inflight/removal/boot_reaper.rs::same_snapshot	2	예	-
D	src/services/discord/inflight/save_store/delivery_rewind.rs::save_inflight_delivery_rewind_if_matches_identity	1	예	-
D	src/services/discord/inflight/save_store/delivery_rewind.rs::save_inflight_delivery_rewind_if_matches_identity_in_root	3	예	-
D	src/services/discord/inflight/save_store/identity_gate.rs::bind_recovery_anchor_for_snapshot	1	예	-
D	src/services/discord/inflight/save_store/identity_gate.rs::bind_recovery_anchor_if_matches_snapshot	2	예	-
D	src/services/discord/inflight/save_store/identity_gate.rs::lock_and_save_existing_inflight_rebind_adoption_impl_in_root	3	예	-
D	src/services/discord/inflight/save_store/identity_gate.rs::mark_readopted_from_inflight_if_identity_unchanged_in_root	1	예	-
D	src/services/discord/inflight/save_store/identity_gate.rs::patch_restart_full_response_if_identity_unchanged	1	예	-
D	src/services/discord/inflight/save_store/identity_gate.rs::patch_restart_full_response_if_identity_unchanged_in_root	4	예	-
D	src/services/discord/inflight/save_store/identity_gate.rs::persist_leak_recovery_response_offset_if_matches_identity_locked	1	예	-
D	src/services/discord/inflight/save_store/identity_gate.rs::persist_leak_recovery_response_offset_if_matches_identity_locked_in_root	2	예	-
D	src/services/discord/inflight/save_store/identity_gate.rs::recovery_anchor_message_if_matches_identity	1	예	-
D	src/services/discord/inflight/save_store/identity_gate.rs::save_existing_inflight_rebind_adoption_impl_in_root	1	예	-
D	src/services/discord/inflight/save_store/identity_gate.rs::save_inflight_state_identity_gated_in_root	1	예	-
D	src/services/discord/inflight/save_store/identity_gate.rs::save_inflight_state_if_identity_unchanged_in_root	1	예	-
D	src/services/discord/inflight/save_store/identity_gate/bridge_entry.rs::patch_bridge_entry_state_if_identity_unchanged_in_root	1	예	-
D	src/services/discord/inflight/save_store/identity_gate/bridge_entry.rs::patch_bridge_entry_state_if_identity_unchanged_in_root_impl	2	예	-
D	src/services/discord/inflight/save_store/identity_gate/bridge_entry.rs::patch_bridge_entry_state_tracking_placeholder_clear	1	예	-
D	src/services/discord/inflight/save_store/identity_gate/claude_e_stamp.rs::stamp_claude_e_process_if_matches_identity	1	예	-
D	src/services/discord/inflight/save_store/identity_gate/claude_e_stamp.rs::stamp_claude_e_process_if_matches_identity_in_root	3	예	-
D	src/services/discord/inflight/save_store/identity_gate/completion_preserve.rs::save_inflight_state_if_matches_identity	1	예	-
D	src/services/discord/inflight/save_store/identity_gate/completion_preserve.rs::save_inflight_state_if_matches_identity_in_root	3	예	-
D	src/services/discord/inflight/save_store/identity_gate/heartbeat.rs::touch_inflight_state_if_matches_identity_in_root	1	예	-
D	src/services/discord/inflight/save_store/identity_gate/runtime_stamp.rs::admit_codex_terminal_range_in_root	3	예	-
D	src/services/discord/inflight/save_store/identity_gate/runtime_stamp.rs::admit_tui_terminal_frame	3	예	-
D	src/services/discord/inflight/save_store/identity_gate/runtime_stamp.rs::from_retained_tui_terminal	1	예	-
D	src/services/discord/inflight/save_store/identity_gate/runtime_stamp.rs::persist_terminal_range	3	예	-
D	src/services/discord/inflight/save_store/identity_gate/runtime_stamp.rs::stamp_runtime_handoff_if_matches_identity_in_root	2	예	-
D	src/services/discord/inflight/save_store/identity_gate/runtime_stamp.rs::with_revalidated_row	2	예	-
D	src/services/discord/inflight/save_store/identity_gate/stamp_merge.rs::merge_runtime_stamp_progress	2	예	-
D	src/services/discord/inflight/save_store/identity_gate/stream_loop_patch.rs::clear_long_running_placeholder_if_matches_identity_in_root	1	예	-
D	src/services/discord/inflight/save_store/identity_gate/stream_loop_patch.rs::patch_restart_mode_if_matches_identity_in_root	1	예	-
D	src/services/discord/inflight/save_store/identity_gate/stream_loop_patch.rs::save_stream_tick_state_if_bridge_authority	1	예	-
D	src/services/discord/inflight/save_store/identity_gate/stream_loop_patch.rs::save_stream_tick_state_if_bridge_authority_in_root	1	예	-
D	src/services/discord/inflight/save_store/identity_gate/stream_loop_patch.rs::save_stream_tick_state_preserving_current_message_races	1	예	-
D	src/services/discord/inflight/save_store/identity_gate/stream_loop_patch.rs::save_stream_tick_state_preserving_current_message_races_in_root	1	예	-
D	src/services/discord/inflight/save_store/identity_gate/stream_loop_patch.rs::save_stream_tick_state_preserving_current_message_races_in_root_with_mode	6	예	-
D	src/services/discord/inflight/terminal_delivery_evidence_loss.rs::warn_for_bridge_terminal_mirror_outcome	1	예	-
D	src/services/discord/inflight/terminal_delivery_evidence_loss.rs::warn_for_watcher_terminal_commit_outcome	1	예	-
D	src/services/discord/inflight/watcher_state.rs::persist_watcher_relay_watermark_locked	1	예	-
D	src/services/discord/inflight/watcher_state.rs::persist_watcher_relay_watermark_locked_in_root	1	예	-
