kind	cat	name	files	depth	chain
wrapper	B	settle_pending_current_message_candidate_on_loop_exit	src/services/discord/turn_bridge/stream_tick/guarded_persist.rs	8	persist_stream_tick_state_with_candidate_cleanup_mode → persist_stream_tick_state → persist_stream_tick_state_with_authority_mode → save_stream_tick_state_if_bridge_authority → save_stream_tick_state_preserving_current_message_races_in_root_with_mode → persist_under_lock_with_snapshot → persist_under_lock_inner → atomic_write
wrapper	B	settle_ready_without_output	src/services/discord/recovery_engine/idle_captured_response.rs	5	settle_ready_without_output_for_actor → retire_captured_ready_response → clear_inflight_state_for_snapshot → clear_inflight_state_if_matches_identity_generation_and_episode_in_root → remove_file
wrapper	B	settle_ready_without_output_for_actor	src/services/discord/recovery_engine/idle_captured_response.rs	4	retire_captured_ready_response → clear_inflight_state_for_snapshot → clear_inflight_state_if_matches_identity_generation_and_episode_in_root → remove_file
wrapper	B	stale_foreign_cancel_finalize_context	src/services/discord/tui_direct_pending_start/state.rs	1	clear_inflight:true
wrapper	B	stamp_claude_e_process_if_matches_identity	src/services/discord/inflight/save_store/identity_gate/claude_e_stamp.rs	4	stamp_claude_e_process_if_matches_identity_in_root → persist_under_lock_with_snapshot → persist_under_lock_inner → atomic_write
wrapper	B	stamp_claude_e_process_if_matches_identity_in_root	src/services/discord/inflight/save_store/identity_gate/claude_e_stamp.rs	3	persist_under_lock_with_snapshot → persist_under_lock_inner → atomic_write
wrapper	B	stamp_process_evidence	src/services/discord/turn_bridge/runtime_handoff_loop/claude_e.rs	5	stamp_claude_e_process_if_matches_identity → stamp_claude_e_process_if_matches_identity_in_root → persist_under_lock_with_snapshot → persist_under_lock_inner → atomic_write
wrapper	B	stamp_runtime_handoff_if_matches_identity	src/services/discord/inflight/save_store/identity_gate/runtime_stamp.rs	4	stamp_runtime_handoff_if_matches_identity_in_root → persist_under_lock_with_snapshot → persist_under_lock_inner → atomic_write
wrapper	B	stamp_runtime_handoff_if_matches_identity_in_root	src/services/discord/inflight/save_store/identity_gate/runtime_stamp.rs	3	persist_under_lock_with_snapshot → persist_under_lock_inner → atomic_write
wrapper	B	submit_rotation_settle	src/services/discord/tui_prompt_relay/session_rotation_settle.rs	2	rotation_settle_finalize_context → clear_inflight:true
wrapper	B	sweep_expired	src/services/discord/tui_direct_abort_marker/sweep.rs	5	load_inflight_state → backfill_finalizer_turn_id_under_lock → persist_under_lock → persist_under_lock_inner → atomic_write
wrapper	B	sweep_orphan_status_panel	src/services/discord/placeholder_sweeper.rs	5	clear_status_panel_if_current → clear_status_panel_if_current_in_root → persist_under_lock → persist_under_lock_inner → atomic_write
wrapper	B	sweep_reap_dead_watcher_rebind_origin	src/services/discord/inflight/rebind_reap.rs	3	reap_dead_watcher_rebind_origin_locked → reap_dead_watcher_rebind_origin_locked_in_root → remove_file
wrapper	B	sync_inflight_worktree_context	src/services/discord/session_runtime/worktree.rs	5	load_inflight_state → backfill_finalizer_turn_id_under_lock → persist_under_lock → persist_under_lock_inner → atomic_write
wrapper	B	sync_terminal_error_delivery_state_for_bridge_owner	src/services/discord/turn_bridge/retry_state.rs	5	persist_terminal_error_delivery_rewind → persist_delivery_rewind → save_inflight_delivery_rewind_if_matches_identity → save_inflight_delivery_rewind_if_matches_identity_in_root → atomic_write
wrapper	B	touch_inflight_state_if_matches_identity	src/services/discord/inflight/save_store/identity_gate/heartbeat.rs	4	touch_inflight_state_if_matches_identity_in_root → persist_under_lock → persist_under_lock_inner → atomic_write
wrapper	B	touch_inflight_state_if_matches_identity_in_root	src/services/discord/inflight/save_store/identity_gate/heartbeat.rs	3	persist_under_lock → persist_under_lock_inner → atomic_write
wrapper	B	wait_for_claude_inflight_to_clear	src/services/discord/tui_prompt_relay/claude_idle_tail.rs	5	load_inflight_state → backfill_finalizer_turn_id_under_lock → persist_under_lock → persist_under_lock_inner → atomic_write
wrapper	B	warn_idle_tmux_reattach_inflight_clear_refused	src/services/discord/relay_recovery/idle_tmux.rs	5	load_inflight_state → backfill_finalizer_turn_id_under_lock → persist_under_lock → persist_under_lock_inner → atomic_write
wrapper	C	cleanup_orphan_tmux_sessions	src/services/discord/tmux_reaper.rs	1	cleanup_session_temp_files
wrapper	C	cleanup_session_temp_files	src/services/tmux_common.rs	2	cleanup_session_temp_files_under_source_authority → remove_dir_all
wrapper	C	cleanup_session_temp_files_under_source_authority	src/services/tmux_common.rs	1	remove_dir_all
wrapper	C	clear_channel_session_state	src/services/discord/commands/control.rs	3	clear_channel_session_state_with_session_key → reset_managed_process_session → cleanup_session_temp_files
wrapper	C	clear_channel_session_state_with_session_key	src/services/discord/commands/control.rs	2	reset_managed_process_session → cleanup_session_temp_files
wrapper	C	clear_provider_channel_runtime	src/services/discord/health/recovery.rs	2	reset_managed_process_session → cleanup_session_temp_files
wrapper	C	clear_slot_threads_for_slot_pg	src/services/auto_queue/runtime.rs	3	clear_provider_channel_runtime → reset_managed_process_session → cleanup_session_temp_files
wrapper	C	drain_run_cleanup_task_by_id_pg	src/services/auto_queue/cleanup_tasks.rs	5	drain_run_cleanup_task_pg → clear_slot_threads_for_slot_pg → clear_provider_channel_runtime → reset_managed_process_session → cleanup_session_temp_files
wrapper	C	drain_run_cleanup_task_pg	src/services/auto_queue/cleanup_tasks.rs	4	clear_slot_threads_for_slot_pg → clear_provider_channel_runtime → reset_managed_process_session → cleanup_session_temp_files
wrapper	C	handle_idle_recap_clear_interaction	src/services/discord/idle_recap_interaction.rs	3	clear_channel_session_state_with_session_key → reset_managed_process_session → cleanup_session_temp_files
wrapper	C	reap_dead_tmux_sessions	src/services/discord/tmux_reaper.rs	2	reap_fresh_routine_orphan → cleanup_session_temp_files
wrapper	C	reap_fresh_routine_orphan	src/services/discord/tmux_reaper.rs	1	cleanup_session_temp_files
wrapper	C	replay_pending_run_cleanup_tasks_pg	src/services/auto_queue/cleanup_tasks.rs	5	drain_run_cleanup_task_pg → clear_slot_threads_for_slot_pg → clear_provider_channel_runtime → reset_managed_process_session → cleanup_session_temp_files
wrapper	C	reset_channel_provider_state	src/services/discord/commands/control.rs	2	recreate_tmux_session → cleanup_session_temp_files
wrapper	C	reset_managed_process_session	src/services/discord/commands/control.rs	1	cleanup_session_temp_files
wrapper	C	reset_provider_session_if_pending	src/services/discord/commands/control.rs	3	reset_channel_provider_state → recreate_tmux_session → cleanup_session_temp_files
wrapper	C	rotate_owned_jsonl	src/services/discord/tmux_watcher/jsonl_rotation.rs	1	truncate_jsonl_head_safe
wrapper	C	rotate_watcher_jsonl_if_due	src/services/discord/tmux_watcher/jsonl_rotation.rs	2	rotate_owned_jsonl → truncate_jsonl_head_safe
wrapper	C	sweep_orphan_session_files	src/services/discord/tmux_session_files.rs	1	remove_file
wrapper	C	truncate_jsonl_head_safe	src/services/tmux_common.rs	1	remove_file
stop	A	abort_terminal_dispatch_at_turn_start	src/services/discord/router/message_handler/intake_turn/stale_dispatch_guard.rs	-	-
stop	A	acquire_after_redirect_or_requeue	src/services/discord/router/message_handler/intake_turn/runtime_transition.rs	-	-
one-level	A	act	src/services/discord/voice_lifecycle.rs	-	-
one-level	A	admit_queued_intake	src/services/discord/router/intake_dispatch/queued.rs	-	-
one-level	A	agent_message	src/server/routes/agents.rs	-	-
one-level	A	apply_bridge_long_chunks_controller	src/services/discord/turn_bridge/terminal_controller_cutover.rs	-	-
one-level	A	apply_bridge_long_chunks_legacy	src/services/discord/turn_bridge/terminal_controller_cutover.rs	-	-
stop	A	apply_busy_requeue_if_pending	src/services/discord/turn_bridge/terminal_outcome_delivery/busy_followup_retry.rs	-	-
one-level	A	apply_diff	src/services/discord/turn_view_reconciler/apply.rs	-	-
stop	A	apply_diff_or_cold_terminal	src/services/discord/turn_view_reconciler/apply.rs	-	-
one-level	A	apply_queue_exit_feedback	src/services/discord/mod.rs	-	-
one-level	A	apply_tui_busy_enqueue_refusal	src/services/discord/router/message_handler/tui_followup.rs	-	-
one-level	A	apply_unknown_clear	src/services/discord/turn_view_reconciler/apply.rs	-	-
one-level	A	apply_watcher_long_chunks_controller	src/services/discord/tmux_watcher/terminal_long_chunks.rs	-	-
one-level	A	apply_watcher_long_chunks_legacy	src/services/discord/tmux_watcher/terminal_long_chunks.rs	-	-
one-level	A	apply_watcher_long_chunks_result	src/services/discord/tmux_watcher/terminal_long_chunks.rs	-	-
one-level	A	apply_watcher_task_response	src/services/discord/tmux_watcher/task_response_authority.rs	-	-
one-level	A	archive_meeting_thread	src/services/discord/meeting_orchestrator/selection_runtime.rs	-	-
one-level	A	archive_slot_threads	src/services/auto_queue/runtime.rs	-	-
one-level	A	ask_for_agent	src/services/discord/voice_barge_in/routing.rs	-	-
one-level	A	authorize_component	src/services/discord/idle_recap_interaction.rs	-	-
one-level	A	auto_join_voice_channels	src/services/discord/commands/voice.rs	-	-
one-level	A	begin	src/services/claude_tui/hook_server/relay_receipts.rs	-	-
one-level	A	broadcast_typing	src/services/discord/router/message_handler/typing_indicator.rs	-	-
one-level	A	cancel_meeting	src/services/discord/meeting_orchestrator/lifecycle.rs	-	-
one-level	A	channel_info	src/server/routes/discord.rs	-	-
one-level	A	channel_messages	src/server/routes/discord.rs	-	-
stop	A	channels	src/services/onboarding/channel.rs	-	-
stop	A	clear_orphan_pending_tui_anchor	src/services/discord/turn_view_reconciler/orphan_sweep.rs	-	-
one-level	A	clear_specific_idle_recap_card	src/services/discord/idle_recap.rs	-	-
one-level	A	close_model_picker_interaction	src/services/discord/model_picker_interaction.rs	-	-
one-level	A	collect_turn_stream_until_terminal	src/services/discord/tmux_watcher/turn_stream_collector.rs	-	-
one-level	A	commit_soft_intervention_transaction	src/services/discord/router/intake_queue_transaction.rs	-	-
one-level	A	complete_issue_announcement_pg	src/services/issue_announcements.rs	-	-
stop	A	compose_api_router	src/server/routes/mod.rs	-	-
one-level	A	conclude_meeting	src/services/discord/meeting_orchestrator/records.rs	-	-
one-level	A	consume_codex_goal_lifecycle_command	src/services/discord/router/message_handler/goal_lifecycle.rs	-	-
one-level	A	create	src/cli/discord_thread_create.rs	-	-
one-level	A	create_issue_announcement_pg	src/services/issue_announcements.rs	-	-
one-level	A	create_meeting_thread	src/services/discord/meeting_orchestrator/selection_runtime.rs	-	-
one-level	A	create_routine_thread	src/services/routines/agent_executor.rs	-	-
one-level	A	discard_pending_current_message_candidate	src/services/discord/turn_bridge/stream_tick/guarded_persist.rs	-	-
stop	A	dispatch_outbox_loop	src/services/dispatches/outbox_queue.rs	-	-
one-level	A	dispatch_queued_turn	src/services/discord/gateway.rs	-	-
stop	A	dispatch_text_intake	src/services/discord/router/intake_dispatch.rs	-	-
one-level	A	dispose_ownerless_row	src/services/discord/recovery_engine/restore_inflight/kickoff_identity.rs	-	-
one-level	A	drain	src/services/discord/status_panel_orphan_store.rs	-	-
stop	A	drain_on_terminal_commit	src/services/discord/tui_direct_abort_marker/drain.rs	-	-
one-level	A	drain_on_terminal_commit_with_offset	src/services/discord/tui_direct_abort_marker/drain.rs	-	-
one-level	A	drain_on_terminal_commit_with_offsets	src/services/discord/tui_direct_abort_marker/drain.rs	-	-
stop	A	emit_escalation	src/server/routes/escalation.rs	-	-
one-level	A	emit_escalation_with_base_url	src/server/routes/escalation.rs	-	-
one-level	A	enforce_slash_command_policy	src/services/discord/commands/mod.rs	-	-
stop	A	ensure_active_incarnation	src/services/discord/placeholder_controller.rs	-	-
one-level	A	ensure_active_incarnation_inner	src/services/discord/placeholder_controller.rs	-	-
stop	A	ensure_active_inner	src/services/discord/placeholder_controller.rs	-	-
one-level	A	ensure_bridge_current_message_anchor	src/services/discord/turn_bridge/current_message_anchor.rs	-	-
stop	A	ensure_card	src/services/discord/task_notification_delivery/mod.rs	-	-
one-level	A	ensure_card_with_metadata	src/services/discord/task_notification_delivery/mod.rs	-	-
stop	A	ensure_card_with_shared	src/services/discord/task_notification_delivery/mod.rs	-	-
stop	A	ensure_channel_is_role_mapped	src/server/routes/discord.rs	-	-
one-level	A	ensure_queued	src/services/discord/placeholder_controller.rs	-	-
stop	A	establish_bridge_entry_authority	src/services/discord/turn_bridge/bridge_entry_persist.rs	-	-
stop	A	establish_tui_direct_synthetic_lifecycle_anchor	src/services/discord/tui_prompt_relay/synthetic_start_wiring.rs	-	-
stop	A	execute_intake_turn_core	src/services/discord/router/message_handler/intake_turn/worker_entry.rs	-	-
one-level	A	fetch_discord_channel_info	src/server/routes/discord.rs	-	-
stop	A	finalize_and_drain_queued_turns	src/services/discord/turn_bridge/finalize_epilogue.rs	-	-
one-level	A	finalize_enqueue	src/services/discord/router/message_handler/busy_retry.rs	-	-
stop	A	finish_admitted_local	src/services/discord/router/message_handler.rs	-	-
one-level	A	finish_idle_bridge_completion	src/services/discord/tui_prompt_relay/claude_idle_bridge.rs	-	-
one-level	A	finish_text_intake_admission	src/services/discord/router/intake_dispatch.rs	-	-
one-level	A	flush_restart_reports	src/services/discord/restart_report.rs	-	-
one-level	A	handle_completed_dispatch_followups_internal	src/services/dispatches/outbox_route.rs	-	-
stop	A	handle_completed_dispatch_followups_with_pg	src/services/dispatches/outbox_route.rs	-	-
stop	A	handle_dcserver	src/cli/dcserver.rs	-	-
one-level	A	handle_event	src/services/discord/router/intake_gate.rs	-	-
one-level	A	handle_idle_recap_clear_interaction	src/services/discord/idle_recap_interaction.rs	-	-
one-level	A	handle_idle_recap_compact_interaction	src/services/discord/idle_recap_interaction.rs	-	-
one-level	A	handle_idle_recap_interaction	src/services/discord/idle_recap_interaction.rs	-	-
one-level	A	handle_idle_recap_suggest_interaction	src/services/discord/idle_recap_interaction.rs	-	-
one-level	A	handle_known_owner	src/services/discord/turn_bridge/terminal_outcome_delivery/foreign_terminal_handoff.rs	-	-
one-level	A	handle_meeting_command	src/services/discord/meeting_orchestrator.rs	-	-
stop	A	handle_model_picker_component_if_applicable	src/services/discord/router/intake_gate/component_events.rs	-	-
one-level	A	handle_model_picker_interaction	src/services/discord/model_picker_interaction.rs	-	-
one-level	A	handle_no_result_exits	src/services/discord/tmux_watcher/no_result_exits.rs	-	-
one-level	A	handle_node_picker_interaction	src/services/discord/commands/node.rs	-	-
stop	A	handle_progress_event	src/services/discord/voice_barge_in/progress_playback.rs	-	-
one-level	A	handle_race_loss_enqueue	src/services/discord/router/message_handler/intake_turn/race_loss.rs	-	-
one-level	A	handle_recovery_retry	src/services/discord/turn_bridge/terminal_outcome_delivery/recovery_retry.rs	-	-
stop	A	handle_rejoin_request	src/services/discord/voice_lifecycle.rs	-	-
one-level	A	handle_runtime_handoff_loop_message	src/services/discord/turn_bridge/runtime_handoff_loop.rs	-	-
one-level	A	handle_shell_command_raw	src/services/discord/router/message_handler/control.rs	-	-
one-level	A	handle_sidecar_interaction	src/services/discord/sidecar_interaction.rs	-	-
one-level	A	handle_stream_task_notification	src/services/discord/turn_bridge/stream_loop/tool_arms/task_notification.rs	-	-
one-level	A	handle_stream_tool_message	src/services/discord/turn_bridge/stream_loop/tool_arms.rs	-	-
one-level	A	handle_terminal_abort_exits	src/services/discord/tmux_watcher/terminal_abort_exits.rs	-	-
stop	A	handle_text_command	src/services/discord/router/message_handler/control.rs	-	-
one-level	A	handle_text_command_with_uploads	src/services/discord/commands/text_commands.rs	-	-
one-level	A	handle_text_message	src/services/discord/router/message_handler/intake_turn.rs	-	-
one-level	A	handle_vc_text_command	src/services/discord/commands/voice.rs	-	-
one-level	A	handle_watcher_runtime_handoff	src/services/discord/turn_bridge/runtime_handoff_loop/watcher_handoff.rs	-	-
stop	A	kick_idle_queue_channel_if_context_available	src/services/discord/queue_io.rs	-	-
one-level	A	kickoff_idle_queue_channel	src/services/discord/queue_dispatch/kickoff.rs	-	-
stop	A	kickoff_idle_queues_with_deps	src/services/discord/queue_dispatch/kickoff.rs	-	-
one-level	A	load_channels	src/services/onboarding/channel.rs	-	-
stop	A	log_run_js_action	src/services/routines/discord_log.rs	-	-
stop	A	log_run_js_inputs	src/services/routines/discord_log.rs	-	-
stop	A	log_run_outcome	src/services/routines/discord_log.rs	-	-
one-level	A	log_run_section	src/services/routines/discord_log.rs	-	-
stop	A	log_run_started	src/services/routines/discord_log.rs	-	-
stop	A	mailbox_cancel_queued_primary_message	src/services/discord/queue_io.rs	-	-
stop	A	mailbox_clear_channel	src/services/discord/mod.rs	-	-
stop	A	mailbox_enqueue_intervention	src/services/discord/mod.rs	-	-
stop	A	mailbox_finish_cancelled_turn	src/services/discord/mailbox_finish.rs	-	-
stop	A	mailbox_finish_owned_turn	src/services/discord/mailbox_finish.rs	-	-
stop	A	mailbox_finish_turn	src/services/discord/mailbox_finish.rs	-	-
stop	A	mailbox_finish_turn_if_matches	src/services/discord/mailbox_finish.rs	-	-
stop	A	mailbox_finish_turn_if_matches_episode_started_before_inner	src/services/discord/mailbox_finish.rs	-	-
stop	A	mailbox_front_requeue_outcome	src/services/discord/queue_dispatch.rs	-	-
stop	A	mailbox_has_pending_soft_queue	src/services/discord/mod.rs	-	-
stop	A	mailbox_take_soft_intervention	src/services/discord/queue_dispatch.rs	-	-
stop	A	mailbox_try_start_turn_ordered	src/services/discord/queue_io/turn_admission.rs	-	-
one-level	A	maybe_recover_completed_stale_leak	src/services/discord/health/recovery.rs	-	-
one-level	A	meeting_status	src/services/discord/meeting_orchestrator/lifecycle.rs	-	-
one-level	A	mirror_progress_line	src/services/discord/voice_barge_in/progress_playback.rs	-	-
one-level	A	note_background_refresh_due	src/services/discord/footer_view_reconciler/mod.rs	-	-
stop	A	note_busy_tui_pre_submit_queue_pending	src/services/discord/router/message_handler/intake_turn/race_loss/mailbox_reaction.rs	-	-
one-level	A	note_exit_feedback_added	src/services/discord/queue_marker.rs	-	-
stop	A	note_intake_queue_marker_removed	src/services/discord/turn_view_reconciler/api.rs	-	-
stop	A	note_intake_start_rolled_back_to_queued	src/services/discord/turn_view_reconciler/api.rs	-	-
stop	A	note_intake_turn_cleared_if_attempt_matches	src/services/discord/turn_view_reconciler/api.rs	-	-
stop	A	note_intake_turn_started_with_attempt	src/services/discord/turn_view_reconciler/api.rs	-	-
stop	A	note_intake_turn_via_shared	src/services/discord/turn_view_reconciler/api.rs	-	-
stop	A	note_queue_marker_added	src/services/discord/turn_view_reconciler.rs	-	-
one-level	A	note_queue_marker_removed	src/services/discord/turn_view_reconciler.rs	-	-
one-level	A	note_queue_pending	src/services/discord/router/message_handler/intake_turn/race_loss/mailbox_reaction.rs	-	-
stop	A	note_removed_via_shared_generation	src/services/discord/queue_marker.rs	-	-
one-level	A	note_start_rolled_back_to_queued	src/services/discord/turn_view_reconciler.rs	-	-
one-level	A	note_state	src/services/discord/turn_view_reconciler/resolution.rs	-	-
stop	A	note_turn_cleared	src/services/discord/turn_view_reconciler.rs	-	-
one-level	A	note_turn_cleared_if_attempt_matches	src/services/discord/turn_view_reconciler.rs	-	-
stop	A	note_turn_completed	src/services/discord/turn_view_reconciler.rs	-	-
stop	A	note_turn_failed	src/services/discord/turn_view_reconciler.rs	-	-
stop	A	note_turn_started	src/services/discord/turn_view_reconciler.rs	-	-
one-level	A	note_turn_started_with_attempt	src/services/discord/turn_view_reconciler.rs	-	-
one-level	A	poll_watcher_output_or_continue	src/services/discord/tmux_watcher/loop_poll_prologue.rs	-	-
stop	A	prepare_admitted_live_attachments	src/services/discord/router/intake_dispatch/attachment.rs	-	-
one-level	A	prepare_admitted_local_attachment	src/services/discord/router/message_handler/attachments.rs	-	-
stop	A	process_completed_utterance	src/services/discord/voice_barge_in/utterance_pipeline.rs	-	-
one-level	A	process_outbox_batch_with_pg	src/services/dispatches/outbox_queue.rs	-	-
stop	A	queue_open_alert_once_with_enqueue	src/services/discord/relay_recovery_circuit_breaker.rs	-	-
one-level	A	queue_or_resume_open_alert_with_enqueue	src/services/discord/relay_recovery_circuit_breaker.rs	-	-
stop	A	rebind_inflight_for_channel_inner	src/services/discord/recovery_engine/manual_rebind/mod.rs	-	-
one-level	A	reclaim_frozen_panels	src/services/discord/startup_reclaim.rs	-	-
one-level	A	reclaim_orphan_placeholders	src/services/discord/startup_reclaim.rs	-	-
one-level	A	reconcile_confirmed_preview	src/services/discord/tmux_watcher/committed_placeholder_cleanup.rs	-	-
one-level	A	reconcile_terminal_ui_obligation	src/services/discord/terminal_ui_obligation.rs	-	-
stop	A	recover_idle_partial_response	src/services/discord/recovery_engine/idle_captured_response.rs	-	-
one-level	A	recover_idle_partial_response_from_ready_source	src/services/discord/recovery_engine/idle_captured_response.rs	-	-
stop	A	redrive_undelivered_backlog	src/services/discord/health/relay_auto_heal.rs	-	-
one-level	A	redrive_undelivered_backlog_at	src/services/discord/health/relay_auto_heal.rs	-	-
one-level	A	remove_legacy_queue_reactions	src/services/discord/turn_view_reconciler/apply.rs	-	-
stop	A	render_channel_monitoring_from_registry	src/services/discord/monitoring_status.rs	-	-
one-level	A	render_channel_monitoring_from_store	src/services/discord/monitoring_status.rs	-	-
one-level	A	render_visible_queued_ack	src/services/discord/router/intake_gate/queue_effects.rs	-	-
one-level	A	request_generate	src/services/auto_queue/route_request_generate.rs	-	-
one-level	A	requeue_claude_tui_followup_pre_submit_timeout	src/services/discord/turn_bridge/followup_requeue.rs	-	-
stop	A	requeue_if_needed	src/services/discord/turn_bridge/followup_requeue.rs	-	-
stop	A	reset_slot_thread_bindings_excluding_pg	src/services/auto_queue/runtime.rs	-	-
one-level	A	resolve	src/services/discord/router/message_handler/pre_admission_control.rs	-	-
stop	A	resolve_or_create_log_thread	src/services/routines/discord_log.rs	-	-
stop	A	resolve_or_create_routine_thread	src/services/routines/agent_executor.rs	-	-
one-level	A	resolve_tui_direct_synthetic_lifecycle_anchor	src/services/discord/tui_prompt_relay/synthetic_start_wiring.rs	-	-
one-level	A	restore_inflight_turns	src/services/discord/recovery_engine/restore_inflight.rs	-	-
stop	A	restore_queued_and_inflight_work	src/services/discord/runtime_bootstrap/queued_recovery.rs	-	-
one-level	A	restore_tmux_watchers	src/services/discord/watchers/lifecycle/restore.rs	-	-
stop	A	resume_aborted_restart_turn	src/services/discord/tmux_restart_handoff.rs	-	-
stop	A	resume_payload_with_gateway	src/services/discord/turn_bridge/terminal_outcome_delivery/foreign_terminal_handoff.rs	-	-
one-level	A	resume_with_gateway	src/services/discord/turn_bridge/terminal_outcome_delivery/foreign_terminal_handoff.rs	-	-
one-level	A	retry_failed_dm_notifications	src/services/discord/discord_io.rs	-	-
one-level	A	reuse_bound_busy_notice	src/services/discord/router/message_handler/intake_turn/placeholder_handoff.rs	-	-
one-level	A	route_recovery_skip	src/services/discord/recovery_engine/routing_orphan.rs	-	-
one-level	A	router	src/server/routes/domains/integrations.rs	-	-
one-level	A	run_bot	src/services/discord/runtime_bootstrap.rs	-	-
one-level	A	run_bot_framework_setup	src/services/discord/runtime_bootstrap/framework_setup.rs	-	-
stop	A	run_bot_spawn_recovery_and_flush_restart_reports	src/services/discord/runtime_bootstrap/recovery_flush.rs	-	-
stop	A	run_bot_spawn_voice_auto_join	src/services/discord/runtime_bootstrap/voice.rs	-	-
stop	A	run_bot_start_gateway_runtime	src/services/discord/runtime_bootstrap/gateway_runtime.rs	-	-
one-level	A	run_bridge_stream_tick	src/services/discord/turn_bridge/stream_tick.rs	-	-
one-level	A	run_claude_passthrough	src/services/discord/commands/tui_passthrough.rs	-	-
one-level	A	run_completion_postlude	src/services/discord/turn_bridge/completion_postlude.rs	-	-
one-level	A	run_delayed_reclaim_pass	src/services/discord/startup_reclaim.rs	-	-
one-level	A	run_meeting_round	src/services/discord/meeting_orchestrator/rounds.rs	-	-
one-level	A	run_model_command	src/services/discord/commands/model_picker.rs	-	-
one-level	A	run_native_typing_indicator	src/services/discord/router/message_handler/typing_indicator.rs	-	-
one-level	A	run_orphan_token_auto_heal_pass	src/services/discord/health/relay_auto_heal.rs	-	-
one-level	A	run_pre_emit_guard	src/services/discord/tmux_watcher/pre_emit_guard.rs	-	-
one-level	A	run_recovery	src/services/discord/commands/recovery_ops.rs	-	-
one-level	A	run_rejoin_loop	src/services/discord/voice_lifecycle.rs	-	-
one-level	A	run_restart	src/services/discord/commands/restart.rs	-	-
one-level	A	run_skill_slash_command	src/services/discord/commands/skill.rs	-	-
stop	A	run_stall_watchdog_pass	src/services/discord/health/recovery.rs	-	-
stop	A	run_stream_loop	src/services/discord/turn_bridge/stream_loop.rs	-	-
stop	A	run_terminal_commit_epilogue	src/services/discord/tmux_watcher/terminal_commit_epilogue.rs	-	-
one-level	A	run_terminal_preflight_prepare	src/services/discord/tmux_watcher/terminal_preflight.rs	-	-
one-level	A	run_terminal_preflight_suppression	src/services/discord/tmux_watcher/terminal_preflight.rs	-	-
one-level	A	save_model_picker_interaction	src/services/discord/model_picker_interaction.rs	-	-
one-level	A	senddm_handler	src/server/routes/health_api.rs	-	-
stop	A	settle_and_reconcile_exit_candidate	src/services/discord/turn_bridge/stream_loop/exit_reconcile.rs	-	-
one-level	A	settle_pending_current_message_candidate_on_loop_exit	src/services/discord/turn_bridge/stream_tick/guarded_persist.rs	-	-
stop	A	spawn_clear_captured_idle_recap_for_channel	src/services/discord/idle_recap.rs	-	-
one-level	A	spawn_direct_start	src/services/discord/meeting_orchestrator/lifecycle.rs	-	-
one-level	A	spawn_spoken_result_playback	src/services/discord/voice_barge_in/final_result_playback.rs	-	-
stop	A	spawn_startup_thread_map_validation	src/services/discord/runtime_bootstrap/orphan_recovery.rs	-	-
one-level	A	spawn_terminal_ui_obligation_sweeper	src/services/discord/terminal_ui_obligation.rs	-	-
stop	A	spawn_turn_bridge	src/services/discord/turn_bridge/bridge_entry_persist.rs	-	-
one-level	A	spawn_turn_bridge_with_pin	src/services/discord/turn_bridge/mod.rs	-	-
stop	A	spawn_typing_indicator_task	src/services/discord/router/message_handler/typing_indicator.rs	-	-
one-level	A	start	src/services/discord/voice_background_driver.rs	-	-
stop	A	start_direct_meeting	src/services/discord/health/headless_turn.rs	-	-
stop	A	start_meeting	src/services/discord/meeting_orchestrator/lifecycle.rs	-	-
one-level	A	start_meeting_with_reviewer	src/services/discord/meeting_orchestrator/lifecycle.rs	-	-
stop	A	start_reserved_headless_turn_with_owner	src/services/discord/router/message_handler/headless_turn.rs	-	-
one-level	A	start_restart_handoff_from_state	src/services/discord/tmux_restart_handoff.rs	-	-
stop	A	start_stage	src/server/worker_registry/registry.rs	-	-
one-level	A	start_worker	src/server/worker_registry/registry.rs	-	-
stop	A	stream_tui_idle_response_with_gateway	src/services/discord/tui_prompt_relay/claude_idle_bridge.rs	-	-
stop	A	sync_issue_announcement	src/services/github_issue_creation.rs	-	-
stop	A	sync_loaded_github_issues_for_repo_pg	src/github/sync.rs	-	-
stop	A	tmux_output_watcher	src/services/discord/tmux_watcher/entry.rs	-	-
one-level	A	tmux_output_watcher_with_restore	src/services/discord/tmux_watcher.rs	-	-
one-level	A	transition	src/services/discord/placeholder_controller.rs	-	-
one-level	A	try_apply	src/services/discord/health/relay_dead_reattach.rs	-	-
one-level	A	try_join_for_provider	src/services/discord/commands/voice.rs	-	-
one-level	A	try_reuse_escalation_thread	src/server/routes/escalation.rs	-	-
one-level	A	try_reuse_thread	src/services/dispatches/discord_delivery/thread_reuse.rs	-	-
one-level	A	update_streaming_status_tick	src/services/discord/tmux_watcher/streaming_status_tick.rs	-	-
one-level	A	validate_channel_thread_maps_on_startup_with_backends	src/services/dispatches/discord_delivery/thread_reuse.rs	-	-
one-level	A	validate_token	src/services/onboarding/channel.rs	-	-
one-level	A	verify_thread_accessible	src/services/discord/router/thread_binding.rs	-	-
one-level	A	voice_join_impl	src/services/discord/commands/voice.rs	-	-
one-level	A	voice_leave_impl	src/services/discord/commands/voice.rs	-	-
one-level	A	wire_tui_direct_synthetic_turn_start	src/services/discord/tui_prompt_relay/synthetic_start_wiring.rs	-	-
stop	B	actor_loop	src/services/discord/turn_finalizer.rs	-	-
